"patchID";"dayOfYear";"speciesId";"n"
110389;120;7577;3
110389;120;8177;2
110389;120;8308;1
110389;120;9509;3
110389;120;9540;1
110389;120;9807;4
116593;120;142;1
116593;120;231;3
116593;120;265;3
116593;120;271;11
116593;120;439;1
116593;120;662;1
116593;120;751;12
116593;120;780;1
116593;120;917;1
116593;120;966;2
116593;120;1001;6
116593;120;1170;1
116593;120;1332;3
116593;120;1338;14
116593;120;1364;17
116593;120;1432;3
116593;120;1456;1
116593;120;1559;5
116593;120;1654;47
116593;120;1826;1
116593;120;1853;2
116593;120;2071;1
116593;120;2587;1
116593;120;2737;3
116593;120;2854;9
116593;120;3069;1
116593;120;3154;2
116593;120;3198;1
116593;120;3207;11
116593;120;3226;2
116593;120;3384;11
116593;120;3459;6
116593;120;3753;1
116593;120;4006;3
116593;120;4062;4
116593;120;4128;3
116593;120;4282;1
116593;120;4291;2
116593;120;4366;5
116593;120;4501;2
116593;120;4567;1
116593;120;4630;2
116593;120;4814;1
116593;120;4866;7
116593;120;4904;3
116593;120;4962;1
116593;120;4965;2
116593;120;4991;1
116593;120;5025;26
116593;120;5030;5
116593;120;5076;1
116593;120;5113;52
116593;120;5170;1
116593;120;5212;1
116593;120;5345;1
116593;120;5400;3
116593;120;5731;36
116593;120;5766;6
116593;120;5974;1
116593;120;5986;2
116593;120;5996;1
116593;120;6334;1
116593;120;6454;1
116593;120;6510;5
116593;120;6612;89
116593;120;6674;1
116593;120;6757;1
116593;120;6798;1
116593;120;6895;6
116593;120;7216;1
116593;120;7291;1
116593;120;7344;8
116593;120;7449;3
116593;120;7519;2
116593;120;7577;3
116593;120;7663;1
116593;120;7760;2
116593;120;8003;3
116593;120;8168;1
116593;120;8196;1
116593;120;8308;1
116593;120;8471;1
116593;120;8682;1
116593;120;8791;11
116593;120;8794;3
116593;120;8994;2
116593;120;9078;1
116593;120;9182;29
116593;120;9240;5
116593;120;9334;23
116593;120;9344;2
116593;120;9475;9
116593;120;9495;1
116593;120;9509;7
116593;120;9516;1
116593;120;9540;20
116593;120;9753;8
116593;120;9796;1
116593;120;9807;17
116593;120;9958;4
116593;120;9965;1
116593;120;9994;1
116594;120;142;1
116594;120;231;3
116594;120;265;3
116594;120;271;11
116594;120;439;1
116594;120;662;1
116594;120;751;12
116594;120;780;1
116594;120;917;1
116594;120;966;2
116594;120;1001;6
116594;120;1170;1
116594;120;1332;3
116594;120;1338;14
116594;120;1364;17
116594;120;1432;3
116594;120;1456;1
116594;120;1559;5
116594;120;1654;47
116594;120;1826;1
116594;120;1853;2
116594;120;2071;1
116594;120;2587;1
116594;120;2737;3
116594;120;2854;9
116594;120;3069;1
116594;120;3154;2
116594;120;3207;11
116594;120;3226;2
116594;120;3384;11
116594;120;3459;6
116594;120;3753;1
116594;120;4006;3
116594;120;4062;2
116594;120;4128;3
116594;120;4282;1
116594;120;4291;2
116594;120;4366;5
116594;120;4501;2
116594;120;4567;1
116594;120;4630;2
116594;120;4814;1
116594;120;4866;6
116594;120;4904;3
116594;120;4962;1
116594;120;4965;2
116594;120;4991;1
116594;120;5025;26
116594;120;5030;5
116594;120;5076;1
116594;120;5113;52
116594;120;5170;1
116594;120;5212;1
116594;120;5345;1
116594;120;5400;3
116594;120;5731;36
116594;120;5766;6
116594;120;5974;1
116594;120;5986;2
116594;120;5996;1
116594;120;6334;1
116594;120;6454;1
116594;120;6510;5
116594;120;6612;90
116594;120;6674;1
116594;120;6757;1
116594;120;6798;1
116594;120;6895;6
116594;120;7216;1
116594;120;7291;1
116594;120;7344;8
116594;120;7449;3
116594;120;7519;2
116594;120;7577;3
116594;120;7760;2
116594;120;8003;3
116594;120;8168;1
116594;120;8196;1
116594;120;8308;1
116594;120;8471;1
116594;120;8682;1
116594;120;8791;11
116594;120;8794;3
116594;120;8994;2
116594;120;9078;1
116594;120;9182;27
116594;120;9240;6
116594;120;9334;22
116594;120;9344;2
116594;120;9475;9
116594;120;9495;1
116594;120;9509;6
116594;120;9516;1
116594;120;9540;19
116594;120;9753;8
116594;120;9796;1
116594;120;9807;17
116594;120;9958;4
116594;120;9965;1
116594;120;9994;1
116596;120;142;1
116596;120;231;3
116596;120;265;3
116596;120;271;11
116596;120;439;1
116596;120;662;1
116596;120;751;12
116596;120;780;1
116596;120;917;1
116596;120;966;2
116596;120;1001;6
116596;120;1170;1
116596;120;1332;3
116596;120;1338;14
116596;120;1364;17
116596;120;1432;3
116596;120;1456;1
116596;120;1559;5
116596;120;1654;47
116596;120;1826;1
116596;120;1853;2
116596;120;2071;1
116596;120;2587;1
116596;120;2737;3
116596;120;2854;9
116596;120;3069;1
116596;120;3154;2
116596;120;3198;1
116596;120;3207;11
116596;120;3226;2
116596;120;3384;11
116596;120;3459;6
116596;120;3753;1
116596;120;4006;3
116596;120;4062;4
116596;120;4128;3
116596;120;4282;1
116596;120;4291;2
116596;120;4366;5
116596;120;4501;2
116596;120;4567;1
116596;120;4630;2
116596;120;4814;1
116596;120;4866;7
116596;120;4904;3
116596;120;4962;1
116596;120;4965;2
116596;120;4991;1
116596;120;5025;26
116596;120;5030;5
116596;120;5076;1
116596;120;5113;52
116596;120;5170;1
116596;120;5212;1
116596;120;5345;1
116596;120;5400;3
116596;120;5731;36
116596;120;5766;6
116596;120;5974;1
116596;120;5986;2
116596;120;5996;1
116596;120;6334;1
116596;120;6454;1
116596;120;6510;5
116596;120;6612;89
116596;120;6674;1
116596;120;6757;1
116596;120;6798;1
116596;120;6895;6
116596;120;7216;1
116596;120;7291;1
116596;120;7344;8
116596;120;7449;3
116596;120;7519;2
116596;120;7577;3
116596;120;7663;1
116596;120;7760;2
116596;120;8003;3
116596;120;8168;1
116596;120;8196;1
116596;120;8308;1
116596;120;8471;1
116596;120;8682;1
116596;120;8791;11
116596;120;8794;3
116596;120;8994;2
116596;120;9078;1
116596;120;9182;29
116596;120;9240;5
116596;120;9334;23
116596;120;9344;2
116596;120;9475;9
116596;120;9495;1
116596;120;9509;7
116596;120;9516;1
116596;120;9540;20
116596;120;9753;8
116596;120;9796;1
116596;120;9807;17
116596;120;9958;4
116596;120;9965;1
116596;120;9994;1
116642;120;142;1
116642;120;231;3
116642;120;265;3
116642;120;271;11
116642;120;439;1
116642;120;662;1
116642;120;751;12
116642;120;780;1
116642;120;917;1
116642;120;966;2
116642;120;1001;6
116642;120;1170;1
116642;120;1332;3
116642;120;1338;14
116642;120;1364;17
116642;120;1432;3
116642;120;1456;1
116642;120;1559;4
116642;120;1654;45
116642;120;1826;1
116642;120;1853;2
116642;120;2071;1
116642;120;2587;1
116642;120;2737;3
116642;120;2854;9
116642;120;3069;1
116642;120;3154;2
116642;120;3207;11
116642;120;3226;2
116642;120;3384;11
116642;120;3459;6
116642;120;3753;1
116642;120;4006;3
116642;120;4062;2
116642;120;4128;3
116642;120;4282;1
116642;120;4291;2
116642;120;4366;5
116642;120;4501;2
116642;120;4567;1
116642;120;4630;2
116642;120;4814;1
116642;120;4866;6
116642;120;4904;3
116642;120;4962;1
116642;120;4965;2
116642;120;4991;1
116642;120;5025;25
116642;120;5030;5
116642;120;5076;1
116642;120;5113;52
116642;120;5170;1
116642;120;5212;1
116642;120;5345;1
116642;120;5400;3
116642;120;5731;36
116642;120;5766;6
116642;120;5974;1
116642;120;5986;2
116642;120;5996;1
116642;120;6334;1
116642;120;6454;1
116642;120;6510;5
116642;120;6612;93
116642;120;6674;1
116642;120;6757;1
116642;120;6798;1
116642;120;6895;6
116642;120;7216;1
116642;120;7291;1
116642;120;7344;8
116642;120;7449;3
116642;120;7519;2
116642;120;7577;3
116642;120;7760;2
116642;120;8003;3
116642;120;8168;1
116642;120;8196;1
116642;120;8308;1
116642;120;8471;1
116642;120;8682;1
116642;120;8791;11
116642;120;8794;3
116642;120;8994;2
116642;120;9078;1
116642;120;9182;27
116642;120;9240;6
116642;120;9334;20
116642;120;9344;2
116642;120;9475;9
116642;120;9495;1
116642;120;9509;5
116642;120;9516;1
116642;120;9540;19
116642;120;9753;7
116642;120;9796;1
116642;120;9807;16
116642;120;9958;4
116642;120;9965;1
116642;120;9994;1
116672;120;142;1
116672;120;231;3
116672;120;265;3
116672;120;271;11
116672;120;439;1
116672;120;751;12
116672;120;780;1
116672;120;917;1
116672;120;966;2
116672;120;1001;6
116672;120;1170;1
116672;120;1332;3
116672;120;1338;13
116672;120;1364;17
116672;120;1432;3
116672;120;1456;1
116672;120;1559;4
116672;120;1654;41
116672;120;1826;1
116672;120;1853;2
116672;120;2071;1
116672;120;2587;1
116672;120;2737;2
116672;120;2854;9
116672;120;3069;1
116672;120;3154;2
116672;120;3207;11
116672;120;3226;2
116672;120;3384;11
116672;120;3459;6
116672;120;3753;1
116672;120;4006;3
116672;120;4062;2
116672;120;4128;3
116672;120;4282;1
116672;120;4291;2
116672;120;4366;5
116672;120;4501;2
116672;120;4567;1
116672;120;4630;2
116672;120;4814;1
116672;120;4866;6
116672;120;4904;3
116672;120;4962;1
116672;120;4965;2
116672;120;4991;1
116672;120;5025;25
116672;120;5030;5
116672;120;5076;1
116672;120;5113;49
116672;120;5170;1
116672;120;5212;1
116672;120;5345;1
116672;120;5400;3
116672;120;5731;36
116672;120;5766;5
116672;120;5974;1
116672;120;5986;2
116672;120;5996;1
116672;120;6334;1
116672;120;6454;1
116672;120;6510;5
116672;120;6612;93
116672;120;6674;1
116672;120;6757;1
116672;120;6798;1
116672;120;6895;6
116672;120;7216;1
116672;120;7344;8
116672;120;7449;3
116672;120;7519;2
116672;120;7577;3
116672;120;7760;2
116672;120;8003;2
116672;120;8168;1
116672;120;8196;1
116672;120;8308;1
116672;120;8682;1
116672;120;8791;11
116672;120;8794;3
116672;120;8994;2
116672;120;9078;1
116672;120;9182;26
116672;120;9240;6
116672;120;9334;18
116672;120;9344;2
116672;120;9475;8
116672;120;9495;1
116672;120;9509;5
116672;120;9516;1
116672;120;9540;18
116672;120;9753;7
116672;120;9807;15
116672;120;9958;4
116672;120;9965;1
116672;120;9994;1
116686;120;142;1
116686;120;231;3
116686;120;265;3
116686;120;271;11
116686;120;439;1
116686;120;662;1
116686;120;751;12
116686;120;780;1
116686;120;917;1
116686;120;966;2
116686;120;1001;6
116686;120;1170;1
116686;120;1332;3
116686;120;1338;13
116686;120;1364;17
116686;120;1432;3
116686;120;1456;1
116686;120;1559;4
116686;120;1654;45
116686;120;1826;1
116686;120;1853;2
116686;120;2071;1
116686;120;2587;1
116686;120;2737;3
116686;120;2854;9
116686;120;3069;1
116686;120;3154;2
116686;120;3207;11
116686;120;3226;2
116686;120;3384;11
116686;120;3459;6
116686;120;3753;1
116686;120;4006;3
116686;120;4062;2
116686;120;4128;3
116686;120;4282;1
116686;120;4291;2
116686;120;4366;5
116686;120;4501;2
116686;120;4567;1
116686;120;4630;2
116686;120;4814;1
116686;120;4866;6
116686;120;4904;3
116686;120;4962;1
116686;120;4965;2
116686;120;4991;1
116686;120;5025;25
116686;120;5030;5
116686;120;5076;1
116686;120;5113;52
116686;120;5170;1
116686;120;5212;1
116686;120;5345;1
116686;120;5400;3
116686;120;5731;36
116686;120;5766;6
116686;120;5974;1
116686;120;5986;2
116686;120;5996;1
116686;120;6334;1
116686;120;6454;1
116686;120;6510;5
116686;120;6612;93
116686;120;6674;1
116686;120;6757;1
116686;120;6798;1
116686;120;6895;7
116686;120;7216;1
116686;120;7291;1
116686;120;7344;8
116686;120;7449;3
116686;120;7519;2
116686;120;7577;3
116686;120;7760;2
116686;120;8003;3
116686;120;8168;1
116686;120;8196;1
116686;120;8308;1
116686;120;8471;1
116686;120;8682;1
116686;120;8791;11
116686;120;8794;3
116686;120;8994;2
116686;120;9078;1
116686;120;9182;27
116686;120;9240;6
116686;120;9334;20
116686;120;9344;2
116686;120;9475;9
116686;120;9495;1
116686;120;9509;6
116686;120;9516;1
116686;120;9540;19
116686;120;9753;7
116686;120;9796;1
116686;120;9807;16
116686;120;9958;4
116686;120;9965;1
116686;120;9994;1
116713;120;142;1
116713;120;231;3
116713;120;265;3
116713;120;271;11
116713;120;439;1
116713;120;662;1
116713;120;751;12
116713;120;780;1
116713;120;917;1
116713;120;966;2
116713;120;1001;6
116713;120;1170;1
116713;120;1332;3
116713;120;1338;13
116713;120;1364;17
116713;120;1432;3
116713;120;1456;1
116713;120;1559;4
116713;120;1654;45
116713;120;1826;1
116713;120;1853;2
116713;120;2071;1
116713;120;2587;1
116713;120;2737;3
116713;120;2854;9
116713;120;3069;1
116713;120;3154;2
116713;120;3207;11
116713;120;3226;2
116713;120;3384;11
116713;120;3459;6
116713;120;3753;1
116713;120;4006;3
116713;120;4062;2
116713;120;4128;3
116713;120;4282;1
116713;120;4291;2
116713;120;4366;5
116713;120;4501;2
116713;120;4567;1
116713;120;4630;2
116713;120;4814;1
116713;120;4866;6
116713;120;4904;3
116713;120;4962;1
116713;120;4965;2
116713;120;4991;1
116713;120;5025;25
116713;120;5030;5
116713;120;5076;1
116713;120;5113;52
116713;120;5170;1
116713;120;5212;1
116713;120;5345;1
116713;120;5400;3
116713;120;5731;36
116713;120;5766;6
116713;120;5974;1
116713;120;5986;2
116713;120;5996;1
116713;120;6334;1
116713;120;6454;1
116713;120;6510;5
116713;120;6612;93
116713;120;6674;1
116713;120;6757;1
116713;120;6798;1
116713;120;6895;7
116713;120;7216;1
116713;120;7291;1
116713;120;7344;8
116713;120;7449;3
116713;120;7519;2
116713;120;7577;3
116713;120;7760;2
116713;120;8003;3
116713;120;8168;1
116713;120;8196;1
116713;120;8308;1
116713;120;8471;1
116713;120;8682;1
116713;120;8791;11
116713;120;8794;3
116713;120;8994;2
116713;120;9078;1
116713;120;9182;27
116713;120;9240;6
116713;120;9334;20
116713;120;9344;2
116713;120;9475;9
116713;120;9495;1
116713;120;9509;7
116713;120;9516;1
116713;120;9540;18
116713;120;9753;7
116713;120;9796;1
116713;120;9807;17
116713;120;9958;4
116713;120;9965;1
116713;120;9994;1
116943;120;231;1
116943;120;271;7
116943;120;439;1
116943;120;448;2
116943;120;751;4
116943;120;966;1
116943;120;1001;5
116943;120;1338;2
116943;120;1364;5
116943;120;1559;1
116943;120;1654;1
116943;120;2854;4
116943;120;3207;5
116943;120;3261;1
116943;120;3384;9
116943;120;3649;3
116943;120;4006;1
116943;120;4062;2
116943;120;4366;3
116943;120;4630;2
116943;120;4866;4
116943;120;4904;2
116943;120;4962;1
116943;120;4965;2
116943;120;5025;2
116943;120;5030;3
116943;120;5113;23
116943;120;5212;1
116943;120;5400;3
116943;120;5692;1
116943;120;5731;12
116943;120;5996;1
116943;120;6334;1
116943;120;6454;1
116943;120;6510;5
116943;120;6612;7
116943;120;6895;5
116943;120;7344;1
116943;120;7449;3
116943;120;8168;1
116943;120;8814;6
116943;120;9182;2
116943;120;9240;2
116943;120;9334;3
116943;120;9475;1
116943;120;9509;6
116943;120;9540;5
116943;120;9753;2
116943;120;9796;1
116943;120;9807;6
116943;120;9958;1
116962;120;271;4
116962;120;439;1
116962;120;448;2
116962;120;751;2
116962;120;966;1
116962;120;1001;5
116962;120;1364;1
116962;120;1559;1
116962;120;1654;1
116962;120;2854;3
116962;120;3207;5
116962;120;3261;1
116962;120;3384;4
116962;120;3649;3
116962;120;4062;2
116962;120;4366;3
116962;120;4630;2
116962;120;4866;3
116962;120;4904;2
116962;120;4965;1
116962;120;5025;2
116962;120;5030;1
116962;120;5113;16
116962;120;5400;2
116962;120;5692;1
116962;120;6334;1
116962;120;6454;1
116962;120;6510;3
116962;120;6612;10
116962;120;6895;3
116962;120;7344;1
116962;120;8168;1
116962;120;8814;6
116962;120;9182;1
116962;120;9240;2
116962;120;9334;6
116962;120;9509;5
116962;120;9540;2
116962;120;9753;2
116962;120;9796;1
116962;120;9807;5
116964;120;271;4
116964;120;439;1
116964;120;448;2
116964;120;751;2
116964;120;966;1
116964;120;1001;2
116964;120;1364;1
116964;120;1559;1
116964;120;1654;1
116964;120;2854;3
116964;120;3207;5
116964;120;3261;1
116964;120;3384;5
116964;120;3649;3
116964;120;4062;2
116964;120;4366;3
116964;120;4630;2
116964;120;4866;2
116964;120;4965;1
116964;120;5025;2
116964;120;5030;1
116964;120;5113;11
116964;120;5400;2
116964;120;5692;1
116964;120;6454;1
116964;120;6510;2
116964;120;6612;14
116964;120;6895;3
116964;120;7344;1
116964;120;8168;1
116964;120;8814;6
116964;120;9182;1
116964;120;9240;2
116964;120;9334;5
116964;120;9509;5
116964;120;9540;1
116964;120;9753;2
116964;120;9796;1
116964;120;9807;5
117008;120;271;1
117008;120;439;1
117008;120;448;2
117008;120;751;1
117008;120;966;1
117008;120;1364;1
117008;120;1559;1
117008;120;3207;3
117008;120;3261;1
117008;120;3384;7
117008;120;3649;4
117008;120;4062;2
117008;120;4366;1
117008;120;4501;1
117008;120;5025;2
117008;120;5113;3
117008;120;5400;2
117008;120;5692;1
117008;120;6510;3
117008;120;6612;14
117008;120;6895;3
117008;120;7344;1
117008;120;8168;1
117008;120;8308;1
117008;120;8814;8
117008;120;9182;1
117008;120;9240;3
117008;120;9334;3
117008;120;9509;4
117008;120;9540;1
117008;120;9753;2
117008;120;9796;1
117008;120;9807;5
117048;120;271;1
117048;120;439;1
117048;120;448;2
117048;120;751;1
117048;120;966;1
117048;120;1364;1
117048;120;1559;1
117048;120;1654;4
117048;120;3207;3
117048;120;3261;1
117048;120;3384;7
117048;120;3649;4
117048;120;4062;2
117048;120;4366;2
117048;120;4501;1
117048;120;5025;2
117048;120;5113;3
117048;120;5400;2
117048;120;5692;1
117048;120;6510;3
117048;120;6612;14
117048;120;6895;3
117048;120;7344;1
117048;120;8168;1
117048;120;8308;1
117048;120;8814;8
117048;120;9182;1
117048;120;9240;3
117048;120;9334;4
117048;120;9509;5
117048;120;9540;1
117048;120;9753;2
117048;120;9796;1
117048;120;9807;5
117050;120;271;1
117050;120;439;1
117050;120;448;2
117050;120;751;1
117050;120;966;1
117050;120;1364;1
117050;120;1559;1
117050;120;3207;3
117050;120;3261;1
117050;120;3384;7
117050;120;3649;4
117050;120;4062;2
117050;120;4366;2
117050;120;4501;1
117050;120;5025;2
117050;120;5113;3
117050;120;5400;2
117050;120;5692;1
117050;120;6510;3
117050;120;6612;14
117050;120;6895;3
117050;120;7344;1
117050;120;8168;1
117050;120;8308;1
117050;120;8814;8
117050;120;9182;1
117050;120;9240;3
117050;120;9334;3
117050;120;9509;4
117050;120;9540;1
117050;120;9753;2
117050;120;9796;1
117050;120;9807;4
117051;120;268;1
117051;120;271;1
117051;120;439;1
117051;120;448;2
117051;120;751;1
117051;120;966;1
117051;120;1364;1
117051;120;1559;1
117051;120;1654;4
117051;120;3207;3
117051;120;3261;1
117051;120;3384;7
117051;120;3649;4
117051;120;4062;2
117051;120;4366;2
117051;120;4501;1
117051;120;5025;2
117051;120;5113;3
117051;120;5400;2
117051;120;5692;1
117051;120;6510;3
117051;120;6612;14
117051;120;6895;3
117051;120;7344;1
117051;120;8168;1
117051;120;8308;1
117051;120;8814;8
117051;120;9182;1
117051;120;9240;3
117051;120;9334;4
117051;120;9509;5
117051;120;9540;1
117051;120;9753;2
117051;120;9796;1
117051;120;9807;5
117095;120;268;1
117095;120;271;1
117095;120;439;1
117095;120;448;2
117095;120;751;1
117095;120;1364;1
117095;120;1654;4
117095;120;3207;3
117095;120;3261;1
117095;120;3384;7
117095;120;3649;4
117095;120;4062;2
117095;120;4366;2
117095;120;4501;1
117095;120;5025;2
117095;120;5113;3
117095;120;5400;2
117095;120;5692;1
117095;120;6510;3
117095;120;6612;14
117095;120;6895;1
117095;120;7344;1
117095;120;7525;2
117095;120;8168;1
117095;120;8308;1
117095;120;8814;8
117095;120;9182;1
117095;120;9240;3
117095;120;9334;4
117095;120;9509;5
117095;120;9540;1
117095;120;9753;2
117095;120;9796;1
117095;120;9807;2
117168;120;268;1
117168;120;271;1
117168;120;439;1
117168;120;448;2
117168;120;751;1
117168;120;1364;1
117168;120;3207;3
117168;120;3261;1
117168;120;3384;7
117168;120;3649;4
117168;120;4062;2
117168;120;4366;2
117168;120;4501;1
117168;120;5025;2
117168;120;5113;3
117168;120;5400;2
117168;120;5692;1
117168;120;6510;3
117168;120;6612;14
117168;120;6895;1
117168;120;7344;1
117168;120;8168;1
117168;120;8308;1
117168;120;8814;8
117168;120;9182;1
117168;120;9240;3
117168;120;9334;3
117168;120;9509;4
117168;120;9540;1
117168;120;9753;2
117168;120;9796;1
117168;120;9807;2
117175;120;268;1
117175;120;271;1
117175;120;439;1
117175;120;448;2
117175;120;751;1
117175;120;1364;1
117175;120;3207;3
117175;120;3261;1
117175;120;3384;7
117175;120;3649;4
117175;120;4062;2
117175;120;4366;2
117175;120;4501;1
117175;120;5025;2
117175;120;5113;3
117175;120;5400;2
117175;120;5692;1
117175;120;6510;3
117175;120;6612;14
117175;120;6895;1
117175;120;7344;1
117175;120;8168;1
117175;120;8308;1
117175;120;8814;8
117175;120;9182;1
117175;120;9240;3
117175;120;9334;3
117175;120;9509;4
117175;120;9753;2
117175;120;9796;1
117175;120;9807;2
117271;120;268;1
117271;120;271;3
117271;120;439;1
117271;120;448;3
117271;120;751;1
117271;120;1364;1
117271;120;2854;1
117271;120;3045;1
117271;120;3207;4
117271;120;3261;1
117271;120;3384;8
117271;120;3649;4
117271;120;4062;2
117271;120;4366;2
117271;120;4501;2
117271;120;4904;1
117271;120;4965;1
117271;120;5025;2
117271;120;5113;3
117271;120;5400;3
117271;120;5692;1
117271;120;6510;4
117271;120;6612;15
117271;120;6872;1
117271;120;6895;1
117271;120;7344;1
117271;120;8168;1
117271;120;8308;1
117271;120;8814;8
117271;120;8994;2
117271;120;9182;1
117271;120;9240;3
117271;120;9334;3
117271;120;9509;6
